		Temp	Hi	Low	Out		Wind		Wind	Hi	Hi	Wind	Heat		THSW			Rain	Solar	Solar	Hi Solar		UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Dew	Speed	Dir	Run	Speed	Dir	Chill	Index	THW	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	UV 	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	ET 	Samp	Tx 	Recept	Int.
06/09/25	3:50 a	21.1	21.1	21.1	93	19.9	0.0	---	0.00	0.0	---	21.1	22.4	22.4	21.4	754.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.019	23.7	62	16.0	24.2	0.00	216	1	94.7	10
06/09/25	4:00 a	21.0	21.1	20.9	93	19.8	0.0	---	0.00	0.0	---	21.0	22.3	22.3	21.3	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.019	23.7	63	16.2	24.3	0.00	222	1	97.4	10
06/09/25	4:10 a	20.9	20.9	20.9	93	19.8	0.0	---	0.00	0.0	---	20.9	22.2	22.2	21.2	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.018	23.7	63	16.2	24.3	0.00	223	1	97.8	10
06/09/25	4:20 a	20.9	20.9	20.8	93	19.7	0.0	---	0.00	0.0	---	20.9	22.2	22.2	21.2	754.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.018	23.7	63	16.2	24.3	0.00	215	1	94.3	10
06/09/25	4:30 a	20.8	20.8	20.8	93	19.7	0.0	---	0.00	0.0	---	20.8	22.1	22.1	21.1	754.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	23.7	64	16.5	24.3	0.00	215	1	94.3	10
06/09/25	4:40 a	20.8	20.8	20.8	93	19.7	0.0	---	0.00	0.0	---	20.8	22.1	22.1	21.1	754.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	23.7	64	16.5	24.3	0.00	221	1	96.9	10
06/09/25	4:50 a	20.8	20.8	20.8	93	19.7	0.0	---	0.00	0.0	---	20.8	22.1	22.1	21.1	754.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	23.7	64	16.5	24.3	0.00	216	1	94.7	10
06/09/25	5:00 a	20.8	20.8	20.8	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	21.0	754.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	23.7	64	16.5	24.3	0.00	217	1	95.2	10
06/09/25	5:10 a	20.8	20.8	20.8	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	21.0	754.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	23.7	64	16.5	24.3	0.00	209	1	91.7	10
06/09/25	5:20 a	20.8	20.8	20.8	93	19.7	0.0	---	0.00	0.0	---	20.8	22.1	22.1	21.1	754.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	23.6	65	16.6	24.3	0.00	217	1	95.2	10
06/09/25	5:30 a	20.8	20.8	20.8	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	21.0	754.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	23.6	65	16.6	24.3	0.00	215	1	94.3	10
06/09/25	5:40 a	20.8	20.8	20.8	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	21.0	754.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	23.6	65	16.6	24.3	0.00	217	1	95.2	10
06/09/25	5:50 a	20.8	20.8	20.7	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	21.1	754.6	0.00	0.0	2	0.03	5	0.0	0.00	0.0	0.000	0.017	23.6	65	16.6	24.2	0.00	210	1	92.1	10
06/09/25	6:00 a	20.8	20.8	20.8	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	21.1	754.8	0.00	0.0	7	0.10	9	0.0	0.00	0.0	0.000	0.017	23.6	65	16.6	24.2	0.00	215	1	94.3	10
06/09/25	6:10 a	20.8	20.8	20.8	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	21.2	754.9	0.00	0.0	12	0.17	16	0.0	0.00	0.0	0.000	0.017	23.6	65	16.6	24.2	0.00	219	1	96.1	10
06/09/25	6:20 a	20.8	20.8	20.8	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	21.3	754.9	0.00	0.0	19	0.27	28	0.0	0.00	0.0	0.000	0.017	23.6	65	16.6	24.2	0.00	215	1	94.3	10
06/09/25	6:30 a	20.8	20.8	20.8	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	21.3	755.0	0.00	0.0	26	0.37	28	0.0	0.00	0.0	0.000	0.017	23.6	66	16.8	24.3	0.00	208	1	91.2	10
06/09/25	6:40 a	20.8	20.9	20.8	93	19.7	0.0	---	0.00	0.0	---	20.8	22.1	22.1	21.4	755.1	0.00	0.0	26	0.37	28	0.0	0.00	0.0	0.000	0.017	23.6	66	16.8	24.3	0.00	215	1	94.3	10
06/09/25	6:50 a	20.8	20.9	20.8	93	19.7	0.0	---	0.00	0.0	---	20.8	22.1	22.1	21.4	755.3	0.00	0.0	30	0.43	30	0.0	0.00	0.0	0.000	0.017	23.6	66	16.8	24.3	0.00	216	1	94.7	10
06/09/25	7:00 a	20.9	20.9	20.8	93	19.7	0.0	---	0.00	0.0	---	20.9	22.2	22.2	21.6	755.5	0.00	0.0	31	0.44	32	0.0	0.00	0.0	0.000	0.018	23.6	65	16.6	24.2	0.03	219	1	96.1	10
06/09/25	7:10 a	20.9	21.1	20.9	93	19.8	0.0	---	0.00	0.0	---	20.9	22.2	22.2	22.5	755.8	0.00	0.0	35	0.50	37	0.0	0.00	0.0	0.000	0.018	23.6	66	16.8	24.3	0.00	215	1	94.3	10
06/09/25	7:20 a	21.2	21.2	21.1	93	20.0	0.0	---	0.00	0.0	---	21.2	22.4	22.4	22.8	755.9	0.00	0.0	38	0.54	51	0.0	0.00	0.0	0.000	0.020	23.6	66	16.8	24.3	0.00	221	1	96.9	10
06/09/25	7:30 a	21.2	21.3	21.2	93	20.0	0.0	---	0.00	0.0	---	21.2	22.5	22.5	23.9	756.0	0.00	0.0	84	1.20	214	0.3	0.02	0.8	0.000	0.020	23.6	66	16.8	24.3	0.00	220	1	96.5	10
06/09/25	7:40 a	21.4	21.6	21.3	93	20.3	0.0	---	0.00	0.0	---	21.4	22.8	22.8	26.7	756.0	0.00	0.0	224	3.21	243	0.9	0.05	1.0	0.000	0.022	23.6	66	16.8	24.3	0.00	217	1	95.2	10
06/09/25	7:50 a	21.8	21.9	21.6	93	20.7	0.0	---	0.00	0.0	---	21.8	23.2	23.2	27.7	756.1	0.00	0.0	266	3.81	283	1.1	0.06	1.2	0.000	0.024	23.6	66	16.8	24.3	0.00	219	1	96.1	10
06/09/25	8:00 a	21.9	21.9	21.9	93	20.7	0.0	ESE	0.00	0.4	ESE	21.9	23.3	23.3	28.2	756.2	0.00	0.0	305	4.37	318	1.3	0.07	1.3	0.000	0.025	23.6	66	16.8	24.3	0.10	218	1	95.6	10
06/09/25	8:10 a	22.0	22.2	21.9	93	20.8	0.0	---	0.00	0.0	---	22.0	23.4	23.4	28.6	756.4	0.00	0.0	337	4.83	350	1.4	0.08	1.5	0.000	0.025	23.6	66	16.8	24.3	0.00	213	1	93.4	10
06/09/25	8:20 a	22.3	22.4	22.2	93	21.1	0.0	---	0.00	0.0	---	22.3	23.8	23.8	29.3	756.5	0.00	0.0	356	5.10	378	1.7	0.09	1.8	0.000	0.028	23.6	63	16.1	24.2	0.00	214	1	93.9	10
06/09/25	8:30 a	22.4	22.5	22.3	93	21.2	0.0	---	0.00	0.0	---	22.4	23.8	23.8	29.6	756.6	0.00	0.0	396	5.68	417	1.9	0.10	2.0	0.000	0.028	23.4	64	16.2	24.0	0.00	218	1	95.6	10
06/09/25	8:40 a	22.4	22.6	22.3	93	21.3	0.0	---	0.00	0.0	---	22.4	23.9	23.9	29.8	756.7	0.00	0.0	429	6.15	446	2.2	0.12	2.3	0.000	0.029	23.4	64	16.2	24.1	0.00	219	1	96.1	10
06/09/25	8:50 a	22.7	22.8	22.6	93	21.5	0.0	---	0.00	0.0	---	22.7	24.2	24.2	30.2	756.9	0.00	0.0	462	6.62	473	2.4	0.13	2.5	0.000	0.030	23.5	64	16.3	24.1	0.00	216	1	94.7	10
06/09/25	9:00 a	22.8	22.8	22.7	93	21.6	0.0	NNW	0.00	0.4	NNW	22.8	24.3	24.3	30.4	757.1	0.00	0.0	496	7.11	513	2.7	0.14	2.9	0.000	0.031	23.6	64	16.3	24.2	0.25	223	1	97.8	10
06/09/25	9:10 a	22.8	22.9	22.8	93	21.6	0.0	NW	0.00	0.4	WNW	22.8	24.3	24.3	30.6	757.2	0.00	0.0	522	7.48	540	2.9	0.16	3.1	0.000	0.031	23.6	64	16.4	24.3	0.00	224	1	98.2	10
06/09/25	9:20 a	22.9	23.1	22.8	93	21.8	0.0	NW	0.00	0.9	NW	22.9	24.4	24.4	30.7	757.1	0.00	0.0	559	8.01	601	3.3	0.18	3.4	0.000	0.032	23.7	65	16.7	24.4	0.00	221	1	96.9	10
06/09/25	9:30 a	23.1	23.1	23.0	93	21.9	0.0	N	0.00	1.3	N	23.1	24.6	24.6	30.8	757.1	0.00	0.0	526	7.54	617	3.5	0.19	3.7	0.000	0.033	23.8	65	16.8	24.5	0.00	222	1	97.4	10
06/09/25	9:40 a	23.1	23.2	23.0	93	21.9	0.0	---	0.00	0.0	---	23.1	24.6	24.6	31.1	757.0	0.00	0.0	601	8.62	610	3.9	0.21	4.0	0.000	0.033	23.8	65	16.9	24.6	0.00	232	1	100.0	10
06/09/25	9:50 a	23.2	23.2	23.2	93	22.0	0.0	N	0.00	0.9	N	23.2	24.7	24.7	31.2	756.9	0.00	0.0	627	8.99	640	4.2	0.22	4.3	0.000	0.034	23.9	65	17.0	24.7	0.00	224	1	98.2	10
06/09/25	10:00 a	23.2	23.3	23.2	93	22.0	0.0	N	0.00	0.9	N	23.2	24.7	24.7	31.2	756.9	0.00	0.0	653	9.36	664	4.5	0.24	4.7	0.000	0.034	24.1	65	17.1	24.8	0.36	222	1	97.4	10
06/09/25	10:10 a	23.3	23.4	23.2	93	22.1	0.0	---	0.00	0.0	---	23.3	24.8	24.8	31.3	756.8	0.00	0.0	681	9.76	731	4.9	0.26	5.1	0.000	0.034	24.2	65	17.2	24.9	0.00	223	1	97.8	10
06/09/25	10:20 a	23.6	23.8	23.4	93	22.4	0.0	ESE	0.00	0.4	ESE	23.6	25.4	25.4	31.6	756.9	0.00	0.0	735	10.54	821	5.3	0.28	5.7	0.000	0.037	24.3	65	17.3	24.9	0.00	224	1	98.2	10
06/09/25	10:30 a	23.9	24.1	23.8	92	22.6	0.0	SE	0.00	1.8	SE	23.9	25.9	25.9	29.8	756.9	0.00	0.0	333	4.77	394	4.2	0.22	6.2	0.000	0.039	24.3	65	17.3	25.0	0.00	225	1	98.7	10
06/09/25	10:40 a	24.2	24.3	24.1	93	23.0	0.0	N	0.00	1.8	NNE	24.2	26.3	26.3	32.9	757.0	0.00	0.0	758	10.87	937	5.7	0.31	6.5	0.000	0.041	24.4	65	17.4	25.1	0.00	220	1	96.5	10
06/09/25	10:50 a	24.3	24.3	24.3	92	22.9	0.0	NNE	0.00	1.8	NNE	24.3	26.4	26.4	29.6	757.0	0.00	0.0	280	4.01	357	3.6	0.19	4.3	0.000	0.042	24.6	65	17.5	25.2	0.00	230	1	100.0	10
06/09/25	11:00 a	24.3	24.4	24.3	92	22.9	0.0	---	0.00	0.0	---	24.3	26.4	26.4	32.7	757.0	0.00	0.0	845	12.11	970	6.3	0.34	7.0	0.000	0.042	24.6	65	17.6	25.3	0.36	228	1	100.0	10
06/09/25	11:10 a	24.6	24.7	24.4	92	23.2	0.0	ENE	0.00	0.4	ENE	24.6	26.7	26.7	31.1	757.1	0.00	0.0	398	5.71	1004	4.9	0.26	7.3	0.000	0.043	24.7	65	17.7	25.4	0.00	225	1	98.7	10
06/09/25	11:20 a	24.7	24.8	24.7	92	23.3	0.0	---	0.00	0.0	---	24.7	26.9	26.9	33.8	757.2	0.00	0.0	963	13.80	1071	6.6	0.35	7.6	0.000	0.044	24.8	65	17.8	25.5	0.00	221	1	96.9	10
06/09/25	11:30 a	24.8	24.9	24.8	91	23.3	0.0	N	0.00	2.7	N	24.8	27.0	27.0	32.9	757.1	0.00	0.0	564	8.09	1058	5.6	0.30	7.8	0.000	0.045	24.9	65	17.9	25.6	0.00	232	1	100.0	10
06/09/25	11:40 a	25.0	25.1	24.9	91	23.4	0.0	---	0.00	0.0	---	25.0	27.3	27.3	31.6	757.2	0.00	0.0	385	5.52	450	4.8	0.26	6.3	0.000	0.046	25.0	64	17.7	25.7	0.00	225	1	98.7	10
06/09/25	11:50 a	25.1	25.1	25.0	91	23.5	0.0	---	0.00	0.0	---	25.1	27.4	27.4	31.2	757.2	0.00	0.0	336	4.82	360	4.4	0.24	7.3	0.000	0.047	25.1	64	17.8	25.8	0.00	225	1	98.7	10
06/09/25	12:00 p	25.2	25.2	25.1	91	23.6	0.0	---	0.00	0.0	---	25.2	27.6	27.6	34.5	757.1	0.00	0.0	1045	14.98	1144	8.1	0.43	8.6	0.000	0.047	25.2	64	17.9	25.9	0.41	227	1	99.6	10
06/09/25	12:10 p	25.3	25.3	25.2	90	23.5	0.0	---	0.00	0.0	---	25.3	27.7	27.7	30.6	757.1	0.00	0.0	259	3.71	288	3.5	0.19	4.2	0.000	0.048	25.3	64	18.0	26.0	0.00	230	1	100.0	10
06/09/25	12:20 p	25.3	25.3	25.3	90	23.6	0.0	NW	0.00	0.4	NW	25.3	27.8	27.8	30.4	757.3	0.00	0.0	234	3.35	246	2.5	0.13	2.9	0.000	0.049	25.3	65	18.3	26.1	0.00	228	1	100.0	10
06/09/25	12:30 p	25.3	25.3	25.3	90	23.6	0.0	SSW	0.00	1.3	SSW	25.3	27.8	27.8	30.0	757.3	0.00	0.0	205	2.94	262	2.0	0.11	2.6	0.000	0.049	25.4	65	18.3	26.2	0.00	223	1	97.8	10
06/09/25	12:40 p	25.3	25.3	25.2	90	23.5	0.0	---	0.00	0.0	---	25.3	27.7	27.7	28.7	757.2	0.00	0.0	116	1.66	144	1.1	0.06	1.3	0.000	0.048	25.4	62	17.6	26.0	0.00	225	1	98.7	10
06/09/25	12:50 p	25.4	25.4	25.3	90	23.6	0.0	---	0.00	0.0	---	25.4	27.9	27.9	30.8	757.2	0.00	0.0	255	3.66	522	3.3	0.18	8.6	0.000	0.049	25.2	62	17.4	25.7	0.00	228	1	100.0	10
06/09/25	1:00 p	25.5	25.5	25.4	89	23.6	0.0	WNW	0.00	0.4	SSW	25.5	28.1	28.1	34.2	757.1	0.00	0.0	956	13.70	1005	8.8	0.47	9.1	0.000	0.050	25.2	63	17.6	25.8	0.23	227	1	99.6	10
06/09/25	1:10 p	25.5	25.7	25.4	89	23.6	0.0	NNW	0.00	1.8	NNW	25.5	28.1	28.1	34.1	757.0	0.00	0.0	992	14.22	1118	8.9	0.48	9.3	0.000	0.050	25.4	64	18.1	26.1	0.00	226	1	99.1	10
06/09/25	1:20 p	25.8	25.9	25.7	89	23.8	0.0	N	0.00	2.2	N	25.8	28.6	28.6	33.1	756.9	0.00	0.0	405	5.81	483	6.1	0.33	8.9	0.000	0.052	25.6	61	17.5	26.2	0.00	225	1	98.7	10
06/09/25	1:30 p	26.0	26.1	25.9	88	23.9	0.0	---	0.00	0.0	---	26.0	28.8	28.8	32.7	757.0	0.00	0.0	341	4.89	541	4.1	0.22	7.3	0.000	0.053	25.6	62	17.8	26.2	0.00	228	1	100.0	10
06/09/25	1:40 p	26.1	26.2	26.1	88	24.0	0.0	---	0.00	0.0	---	26.1	29.1	29.1	33.2	756.9	0.00	0.0	368	5.28	526	5.8	0.31	9.1	0.000	0.054	25.8	62	17.9	26.4	0.00	225	1	98.7	10
06/09/25	1:50 p	26.3	26.4	26.2	88	24.2	0.0	---	0.00	0.0	---	26.3	29.5	29.5	32.4	757.0	0.00	0.0	253	3.63	297	3.2	0.17	4.7	0.000	0.056	25.8	59	17.2	26.3	0.00	229	1	100.0	10
06/09/25	2:00 p	26.6	26.6	26.4	88	24.4	0.0	S	0.00	0.4	S	26.6	29.9	29.9	33.2	756.8	0.00	0.0	281	4.03	339	3.1	0.17	3.5	0.000	0.057	25.6	60	17.3	26.1	0.33	224	1	98.2	10
06/09/25	2:10 p	26.5	26.6	26.5	87	24.2	0.0	S	0.00	0.4	S	26.5	29.7	29.7	34.7	756.7	0.00	0.0	450	6.45	986	5.2	0.28	8.3	0.000	0.057	25.7	61	17.6	26.2	0.00	226	1	99.1	10
06/09/25	2:20 p	26.6	26.7	26.5	87	24.3	0.4	N	0.27	2.7	N	26.6	29.9	29.9	36.9	756.7	0.00	0.0	808	11.58	965	7.6	0.41	8.2	0.000	0.057	25.8	59	17.2	26.3	0.00	230	1	100.0	10
06/09/25	2:30 p	26.8	26.9	26.7	86	24.3	0.0	---	0.00	0.0	---	26.8	30.3	30.3	36.6	756.6	0.00	0.0	943	13.52	1013	7.2	0.39	8.0	0.000	0.059	25.7	59	17.1	26.2	0.00	229	1	100.0	10
06/09/25	2:40 p	27.1	27.2	26.9	86	24.5	0.0	WNW	0.00	1.3	WNW	27.1	30.8	30.8	36.9	756.5	0.00	0.0	597	8.56	1037	4.8	0.26	7.7	0.000	0.061	25.8	61	17.7	26.4	0.00	226	1	99.1	10
06/09/25	2:50 p	27.2	27.2	27.2	85	24.5	0.0	WNW	0.00	0.4	WNW	27.2	31.0	31.0	37.2	756.4	0.00	0.0	602	8.63	928	5.5	0.29	7.3	0.000	0.062	25.8	58	16.9	26.3	0.00	227	1	99.6	10
06/09/25	3:00 p	27.4	27.4	27.2	85	24.6	0.0	WSW	0.00	2.2	WSW	27.4	31.4	31.4	38.2	756.3	0.00	0.0	834	11.96	928	6.3	0.34	7.3	0.000	0.063	25.7	59	17.1	26.2	0.43	225	1	98.7	10
06/09/25	3:10 p	27.6	27.7	27.4	84	24.6	0.0	SSE	0.00	1.3	SSW	27.6	31.7	31.7	38.4	756.1	0.00	0.0	833	11.94	872	6.6	0.35	6.9	0.000	0.064	25.7	59	17.1	26.2	0.00	229	1	100.0	10
06/09/25	3:20 p	27.8	27.8	27.7	84	24.8	0.4	SW	0.27	3.1	SW	27.8	32.3	32.3	39.1	756.3	0.00	0.0	774	11.10	886	5.0	0.27	6.6	0.000	0.066	25.8	58	16.9	26.2	0.00	219	1	96.1	10
06/09/25	3:30 p	27.9	27.9	27.8	83	24.7	0.0	---	0.00	0.0	---	27.9	32.4	32.4	36.3	756.2	0.00	0.0	335	4.80	543	4.4	0.24	5.8	0.000	0.066	25.7	58	16.8	26.1	0.00	231	1	100.0	10
06/09/25	3:40 p	27.9	28.1	27.9	83	24.8	0.0	NW	0.00	2.7	WNW	27.9	32.6	32.6	38.9	756.1	0.00	0.0	612	8.77	715	4.8	0.26	5.5	0.000	0.067	25.8	58	16.9	26.3	0.00	231	1	100.0	10
06/09/25	3:50 p	28.1	28.2	28.1	83	24.9	0.0	SSW	0.00	2.2	SSW	28.1	33.0	33.0	39.1	756.0	0.00	0.0	548	7.86	779	4.1	0.22	5.4	0.000	0.068	25.9	57	16.8	26.4	0.00	230	1	100.0	10
